57224.327128,57227.315014,57230.007589,
57223.207365,57225.945798,57228.496428,
57223.207365,57225.032987,57227.321081,
57223.207365,57224.424446,57226.406922,
57223.207365,57224.018752,57225.695909,
57223.207365,57223.748290,57225.142899,
57223.207365,57223.567982,57224.712781,
57223.207365,57223.447776,57224.378244,
57186.108972,57211.001508,57215.873961,
57186.108972,57202.703996,57209.259519,
57192.688000,57199.365331,57205.576959,
57197.208513,57198.646392,57203.717305,
57205.695751,57200.996178,57204.156959,
57205.695751,57202.562702,57204.498913,
57205.100543,57203.408649,57204.632609,
57211.351810,57206.056370,57206.125765,
57214.683674,57208.932138,57208.027522,
57213.389909,57210.418062,57209.219164,
57208.869359,57209.901827,57209.141429,
57208.869359,57209.557671,57209.080969,
57206.096625,57208.403989,57208.417782,
57200.598958,57205.802312,57206.680265,
57199.898462,57203.834362,57205.173198,
57201.377805,57203.015510,57204.329777,
57201.377805,57202.469608,57203.673783,
57201.377805,57202.105674,57203.163566,
57201.377805,57201.863051,57202.766730,
57201.377805,57201.701302,57202.458080,
57204.529212,57202.643939,57202.918332,
57204.529212,57203.272363,57203.276305,
57204.067130,57203.537286,57203.452044,
57204.987452,57204.020674,57203.793246,
57207.734923,57205.258757,57204.669174,
57209.471791,57206.663102,57205.736422,
57209.471791,57207.599331,57206.566504,
57210.883377,57208.694013,57207.525809,
57215.008039,57210.798688,57209.188527,
57213.436976,57211.678118,57210.132627,
57216.147266,57213.167834,57211.469213,
57216.147266,57214.160978,57212.508780,
57218.603135,57215.641697,57213.863081,
57221.116728,57217.466707,57215.475003,
57225.537638,57220.157017,57217.711144,
57225.537638,57221.950558,57219.450365,
57231.212265,57225.037793,57222.064120,
57254.382863,57234.819483,57229.246063,
57263.851999,57244.496988,57236.936271,
57268.148145,57252.380707,57243.872243,
57271.349920,57258.703778,57249.978394,
57271.349920,57262.919159,57254.727622,
57273.857684,57266.565334,57258.978747,
57269.561849,57267.564172,57261.330547,
57270.600971,57268.576439,57263.390641,
57270.600971,57269.251283,57264.992937,
57272.394108,57270.298891,57266.637641,
57272.681080,57271.092954,57267.980628,
57269.395536,57270.527148,57268.295052,
57261.406591,57267.486962,57266.764283,
57261.077008,57265.350311,57265.500444,
57261.077008,57263.925876,57264.517458,
57250.378215,57259.409989,57261.375404,
57286.238024,57268.352668,57266.900431,
